value_loss,explained_variance,policy_entropy,total_timesteps,fps,nupdates
8.008229087863583e-06,-12.712724685668945,1.7905282974243164,8,11,1
1.4077983223614865e-06,-2.336059093475342,1.7821437120437622,800,387,100
5.716137820854783e-06,0.30403780937194824,1.782516598701477,1600,460,200
4.5448850869433954e-06,0.42620164155960083,1.7833185195922852,2400,489,300
1.181634343083715e-05,0.4454987049102783,1.7849431037902832,3200,506,400
5.60685384698445e-06,0.7408042848110199,1.7830251455307007,4000,517,500
0.0001102133173844777,-0.16306090354919434,1.7757925987243652,4800,525,600
0.00022516555327456445,-0.582718014717102,1.7627649307250977,5600,531,700
1.3762517482973635e-05,0.9306987971067429,1.7794709205627441,6400,535,800
0.00015203087241388857,0.36969637870788574,1.7292283773422241,7200,539,900
0.0004877517349086702,-0.33008790016174316,1.7173854112625122,8000,539,1000
8.810701547190547e-05,-0.1342477798461914,1.7041586637496948,8800,543,1100
0.0001591021427884698,0.7212700545787811,0.6543482542037964,9600,543,1200
0.0002539475681260228,-4.137242317199707,1.7622435092926025,10400,544,1300
2.40358458540868e-05,0.775402382016182,1.7561607360839844,11200,546,1400
0.00016378115105908364,-6.745072841644287,1.7618181705474854,12000,546,1500
0.000495700805913657,-1.1213405132293701,1.7084500789642334,12800,548,1600
0.0014155961107462645,-13.858991622924805,1.7663748264312744,13600,549,1700
0.0002597493876237422,-1.929534912109375,1.7586029767990112,14400,550,1800
0.12449336051940918,0.0015947222709655762,1.7660402059555054,15200,551,1900
0.0008758450858294964,-0.5800256729125977,1.5687587261199951,16000,551,2000
0.0001755041885189712,-1.2574310302734375,1.75026535987854,16800,552,2100
1.0612389814923517e-05,0.6583991348743439,1.637148141860962,17600,553,2200
0.00041960866656154394,-0.7997791767120361,1.7215571403503418,18400,553,2300
0.00111005746293813,-3.258330821990967,1.6887333393096924,19200,554,2400
0.1265697479248047,-0.0042307376861572266,1.7270455360412598,20000,553,2500
0.0012321637477725744,-5.249647617340088,1.772276759147644,20800,555,2600
7.295102113857865e-05,0.15881305932998657,1.7866480350494385,21600,555,2700
0.0007871323614381254,-1.0481724739074707,1.7033569812774658,22400,555,2800
2.7841757400892675e-05,0.9624905474483967,1.754577875137329,23200,556,2900
0.0007357321446761489,-1.2631750106811523,1.7732558250427246,24000,556,3000
0.0001817597367335111,0.28223592042922974,1.7864125967025757,24800,557,3100
0.000409103580750525,-2.616758346557617,1.7782833576202393,25600,556,3200
0.0006024733884260058,-0.8937505483627319,1.7607862949371338,26400,556,3300
0.00044791935943067074,-0.8576837778091431,1.756622552871704,27200,557,3400
0.0008896634681150317,-1.574544906616211,1.7611645460128784,28000,557,3500
0.11671126633882523,0.006345212459564209,1.7044318914413452,28800,558,3600
0.0004965286934748292,-0.25472843647003174,1.6549277305603027,29600,558,3700
0.0002943933359347284,-0.24649524688720703,1.6652119159698486,30400,557,3800
0.0007385072531178594,-0.46279215812683105,1.5304667949676514,31200,558,3900
0.0004263551963958889,-2.6979384422302246,1.7586586475372314,32000,558,4000
5.568611231865361e-05,0.9927764404565096,1.7047135829925537,32800,559,4100
0.11564669758081436,-7.68899917602539e-05,1.5866605043411255,33600,559,4200
0.1157710924744606,0.002473890781402588,1.6709249019622803,34400,559,4300
0.0006000209832563996,-0.14474499225616455,1.68600594997406,35200,559,4400
0.0004103149985894561,-0.023318886756896973,1.587498426437378,36000,559,4500
0.00023267982760444283,-0.2237633466720581,1.6500813961029053,36800,559,4600
0.0003187611582688987,-0.147192120552063,1.7287758588790894,37600,559,4700
0.0006972986739128828,-0.6902353763580322,1.6797419786453247,38400,559,4800
0.0007596850045956671,-2.929828643798828,1.7693805694580078,39200,559,4900
0.05686858296394348,0.014830291271209717,1.7654831409454346,40000,559,5000
0.055924493819475174,0.024092912673950195,1.7208967208862305,40800,560,5100
0.0010133011965081096,-1.3320865631103516,1.7033436298370361,41600,560,5200
0.0006151215638965368,-0.24690556526184082,1.7395730018615723,42400,560,5300
0.0007689821650274098,-1.7359731197357178,1.7526586055755615,43200,560,5400
0.05789303034543991,0.015370786190032959,1.77659010887146,44000,560,5500
0.0007100319489836693,-0.5746572017669678,1.7328596115112305,44800,560,5600
0.0006764038698747754,0.014149248600006104,1.743213415145874,45600,560,5700
0.0007570409798063338,-1.2036657333374023,1.7121312618255615,46400,560,5800
0.0007694391533732414,-0.9413272142410278,1.76616370677948,47200,561,5900
0.0005808743881061673,0.03080296516418457,1.7429245710372925,48000,561,6000
0.0007390326354652643,-0.5725646018981934,1.7546461820602417,48800,561,6100
0.11688899248838425,-0.0010323524475097656,1.7419116497039795,49600,561,6200
0.05754933878779411,0.0066879987716674805,1.7562528848648071,50400,561,6300
0.0007112186867743731,-0.34680020809173584,1.6822829246520996,51200,562,6400
0.11563523858785629,0.00390547513961792,1.7232598066329956,52000,562,6500
0.0007399040041491389,-0.22920656204223633,1.6622487306594849,52800,562,6600
0.11540772765874863,0.004047870635986328,1.6921836137771606,53600,562,6700
0.1152842789888382,0.0022684335708618164,1.60049307346344,54400,562,6800
0.0006669312715530396,-2.5398101806640625,1.758118748664856,55200,562,6900
0.00086486671352759,-1.4167537689208984,1.7655876874923706,56000,562,7000
0.0004786386853083968,-0.6854305267333984,1.760198950767517,56800,562,7100
0.00039245947846211493,-0.10274755954742432,1.6851165294647217,57600,562,7200
0.0005027105798944831,-0.39966607093811035,1.7430145740509033,58400,562,7300
0.000270046730292961,0.5632449984550476,1.7208318710327148,59200,562,7400
0.1743731051683426,0.0057999491691589355,1.7386431694030762,60000,562,7500
0.00039935685344971716,-0.439552903175354,1.6970319747924805,60800,562,7600
0.13074944913387299,-0.00029468536376953125,1.749870777130127,61600,562,7700
0.0004539910878520459,-0.39461565017700195,1.7433611154556274,62400,562,7800
0.00023822617367841303,0.4948476552963257,1.7455549240112305,63200,562,7900
0.00040642538806423545,-0.146720290184021,1.7681066989898682,64000,562,8000
0.00026999146211892366,0.5308692157268524,1.7805460691452026,64800,562,8100
0.0006668219575658441,-0.2302703857421875,1.7539695501327515,65600,562,8200
0.0005470268661156297,-0.17126858234405518,1.7598443031311035,66400,562,8300
0.0004554905171971768,-0.6676115989685059,1.7743604183197021,67200,562,8400
0.00045935867819935083,-0.42977166175842285,1.7711873054504395,68000,562,8500
0.00046642316738143563,-0.678999662399292,1.7815370559692383,68800,562,8600
0.0005808498244732618,0.08294707536697388,1.7487889528274536,69600,562,8700
0.11729609966278076,0.018970847129821777,1.7491533756256104,70400,562,8800
0.0002608944778330624,-0.04607820510864258,1.7819077968597412,71200,562,8900
0.00016433467681054026,-1.5361006259918213,1.7759571075439453,72000,562,9000
0.0007558265933766961,-1.7190937995910645,1.781153917312622,72800,562,9100
0.0003792116476688534,0.07065039873123169,1.7532203197479248,73600,562,9200
0.00034003754262812436,0.024921059608459473,1.7791895866394043,74400,562,9300
0.0003888388746418059,0.037731170654296875,1.7745108604431152,75200,563,9400
0.0002458177332300693,0.46616029739379883,1.7873332500457764,76000,563,9500
0.0004999825614504516,-0.09024834632873535,1.773665428161621,76800,563,9600
0.00030745609547011554,0.08689916133880615,1.777294635772705,77600,563,9700
0.0004969839937984943,-0.05982828140258789,1.7801880836486816,78400,563,9800
0.0006281529786065221,0.08515030145645142,1.7142119407653809,79200,563,9900
0.0005627215141430497,-0.13438236713409424,1.720416784286499,80000,563,10000
0.0007707596523687243,-0.7365604639053345,1.7627110481262207,80800,563,10100
0.00047702540177851915,-0.16987967491149902,1.7757573127746582,81600,563,10200
0.11698973178863525,0.029904186725616455,1.7684229612350464,82400,563,10300
0.0003381542628630996,-0.3870265483856201,1.7865521907806396,83200,563,10400
0.0004296408733353019,-0.2281055450439453,1.777503490447998,84000,563,10500
0.00047588651068508625,0.07588565349578857,1.7807714939117432,84800,563,10600
0.0027812491171061993,-1.9648323059082031,1.7796647548675537,85600,563,10700
0.0002271829725941643,0.8789857774972916,1.7293074131011963,86400,563,10800
0.000529655022546649,-0.23690557479858398,1.7680875062942505,87200,563,10900
0.05744384974241257,0.020644426345825195,1.7263953685760498,88000,563,11000
0.000768552185036242,-0.2446192502975464,1.717747688293457,88800,563,11100
0.11523067206144333,0.006638944149017334,1.7674765586853027,89600,563,11200
0.0008350058342330158,-0.5049763917922974,1.7800536155700684,90400,563,11300
0.05670379102230072,0.012430727481842041,1.7844371795654297,91200,563,11400
0.1149488016963005,0.012197256088256836,1.765164852142334,92000,563,11500
0.0007807445945218205,-0.3062400817871094,1.7599964141845703,92800,563,11600
0.0007235086522996426,-0.5174387693405151,1.7783819437026978,93600,563,11700
0.0006761428667232394,-0.34908580780029297,1.7756662368774414,94400,563,11800
0.0011348917614668608,-0.7571964263916016,1.6799992322921753,95200,563,11900
0.0006585646187886596,-0.13944852352142334,1.7332803010940552,96000,563,12000
0.0005538443219847977,0.012398481369018555,1.7154453992843628,96800,563,12100
0.0007283852901309729,-0.251163125038147,1.7181645631790161,97600,563,12200
0.0006465566693805158,0.04100698232650757,1.7371000051498413,98400,563,12300
0.0002980923745781183,0.5110988616943359,1.7581027746200562,99200,563,12400
0.0007233174983412027,-0.3493349552154541,1.7421808242797852,100000,563,12500
7.533780444646254e-05,0.7853337675333023,1.719163179397583,100800,563,12600
0.11552397906780243,0.03986561298370361,1.6821569204330444,101600,563,12700
0.0008756407769396901,-0.38953840732574463,1.7002460956573486,102400,563,12800
0.0008039101376198232,-0.39064598083496094,1.6716525554656982,103200,564,12900
0.05597507208585739,0.06262660026550293,1.7224462032318115,104000,564,13000
0.0007344087352976203,-0.436181902885437,1.7373051643371582,104800,564,13100
0.00041269336361438036,0.6910660862922668,1.7362425327301025,105600,564,13200
0.000828951015137136,-0.20762646198272705,1.7637574672698975,106400,564,13300
0.0003010000800713897,-0.012479901313781738,1.7502260208129883,107200,564,13400
6.0327627579681575e-05,0.7059191465377808,1.765782356262207,108000,564,13500
0.00043808651389554143,-3.0523552894592285,1.7727988958358765,108800,564,13600
0.0005612623644992709,-2.5355727672576904,1.775707721710205,109600,564,13700
0.0006178447511047125,-0.33738648891448975,1.750279426574707,110400,564,13800
0.00046765682054683566,-0.6027491092681885,1.7759535312652588,111200,564,13900
0.001087274169549346,0.08428901433944702,1.7718024253845215,112000,564,14000
0.00036069846828468144,0.6842666268348694,1.7722488641738892,112800,564,14100
0.0014924593269824982,-6.243824005126953,1.784453272819519,113600,564,14200
0.0019218077650293708,0.3955810070037842,1.779602289199829,114400,564,14300
0.13046178221702576,0.2917919158935547,1.765920639038086,115200,564,14400
0.05420536920428276,0.054913222789764404,1.7749323844909668,116000,564,14500
0.0027909111231565475,-2.195085287094116,1.75645112991333,116800,564,14600
0.05570681393146515,-0.08959734439849854,1.7625019550323486,117600,564,14700
0.05480983853340149,0.041156888008117676,1.6944233179092407,118400,564,14800
0.0008813774329610169,-0.3376866579055786,1.7021377086639404,119200,564,14900
0.002481775125488639,-2.3990468978881836,1.7618813514709473,120000,564,15000
0.0005722044734284282,0.7213683128356934,1.728997826576233,120800,564,15100
0.0004091736045666039,0.827790379524231,1.769371747970581,121600,564,15200
0.0006059070583432913,0.513030469417572,1.7254884243011475,122400,564,15300
0.05974131077528,-0.09202682971954346,1.737147331237793,123200,564,15400
0.0546550378203392,0.1407044529914856,1.7720948457717896,124000,564,15500
0.0036193658597767353,0.7072300016880035,1.775679349899292,124800,564,15600
0.0017639161087572575,0.8303890228271484,1.718119740486145,125600,564,15700
0.001759322709403932,0.8716334849596024,1.7548397779464722,126400,564,15800
0.0007394803687930107,0.5533417761325836,1.6703182458877563,127200,564,15900
0.1083696112036705,0.3181402087211609,1.6466014385223389,128000,564,16000
0.0023958515375852585,-2.4228038787841797,1.7004544734954834,128800,564,16100
9.691328159533441e-05,0.99480787711218,1.684030532836914,129600,564,16200
0.001179149141535163,0.9421675130724907,1.6931726932525635,130400,564,16300
0.046809807419776917,0.604973316192627,1.699596643447876,131200,564,16400
0.10983444005250931,0.4015834927558899,1.5693477392196655,132000,564,16500
0.009997530840337276,-1.1588139533996582,1.6492023468017578,132800,564,16600
0.010993590578436852,0.8438002616167068,1.7082260847091675,133600,564,16700
0.10019077360630035,0.45678597688674927,1.530960202217102,134400,564,16800
0.007234711199998856,0.6131637096405029,1.7530453205108643,135200,564,16900
0.00023112815688364208,0.9691078532487154,1.7516376972198486,136000,564,17000
0.003554516937583685,0.9600238725543022,1.727529525756836,136800,564,17100
0.0172685906291008,0.788661852478981,1.7426948547363281,137600,564,17200
0.046561844646930695,0.3945181965827942,1.7304131984710693,138400,564,17300
0.00744211208075285,0.4757577180862427,1.7560174465179443,139200,564,17400
0.0021745036356151104,0.8295656740665436,1.7767586708068848,140000,564,17500
0.00010875925363507122,0.8328045010566711,1.770086407661438,140800,564,17600
0.07150383293628693,0.5767527520656586,1.7632957696914673,141600,564,17700
0.003369990736246109,-0.14588487148284912,1.7756412029266357,142400,564,17800
0.0008522277930751443,0.8384445011615753,1.7820298671722412,143200,564,17900
0.0003154061269015074,0.7813089042901993,1.7812442779541016,144000,564,18000
0.011500789783895016,-8.017064094543457,1.781157374382019,144800,564,18100
0.0033546099439263344,-0.1466679573059082,1.7721917629241943,145600,564,18200
0.02622944861650467,0.6150544583797455,1.7671082019805908,146400,564,18300
0.0009299042285420001,0.5883634388446808,1.785612940788269,147200,564,18400
0.0013756718253716826,0.8978114947676659,1.7840986251831055,148000,564,18500
0.0056803603656589985,-5.228156089782715,1.7883628606796265,148800,564,18600
0.003617291571572423,-0.04817783832550049,1.7859432697296143,149600,564,18700
0.00045159889850765467,0.8991272076964378,1.7861292362213135,150400,564,18800
0.004648061003535986,-0.21125531196594238,1.782970666885376,151200,564,18900
0.002504853531718254,0.9867945862933993,1.7636977434158325,152000,564,19000
0.0004900989588350058,0.010152816772460938,1.7423415184020996,152800,564,19100
0.0006847255863249302,0.9026461467146873,1.780116319656372,153600,564,19200
0.015360161662101746,0.7712270170450211,1.77853524684906,154400,564,19300
0.05279766768217087,-0.3569355010986328,1.785644769668579,155200,564,19400
0.027039233595132828,0.5316130220890045,1.788545846939087,156000,564,19500
0.0038933856412768364,0.41001224517822266,1.7855970859527588,156800,564,19600
0.0016930747078731656,0.5319711267948151,1.7836112976074219,157600,564,19700
0.007562021259218454,0.8061376810073853,1.7886767387390137,158400,564,19800
0.001435621059499681,0.7537619322538376,1.7892993688583374,159200,564,19900
0.00011891502072103322,0.9622543454170227,1.78969407081604,160000,564,20000
0.00029456045012921095,0.8485684394836426,1.7870763540267944,160800,565,20100
0.0021123087499290705,0.5172713100910187,1.7818158864974976,161600,565,20200
0.001994659658521414,0.6939026415348053,1.7784398794174194,162400,565,20300
0.018490882590413094,0.6859437525272369,1.7806650400161743,163200,565,20400
0.013207035139203072,0.843948557972908,1.7806792259216309,164000,565,20500
0.0008491281187161803,0.5213161110877991,1.7752679586410522,164800,565,20600
0.00040063587948679924,0.5447639524936676,1.7717218399047852,165600,565,20700
0.0012308426667004824,0.8815726190805435,1.7770166397094727,166400,565,20800
0.002969937166199088,-3.043545722961426,1.7522861957550049,167200,565,20900
0.033464543521404266,0.5835005342960358,1.7690523862838745,168000,565,21000
0.04820582643151283,0.48210543394088745,1.7460787296295166,168800,565,21100
0.000824769667815417,0.9317147359251976,1.7692596912384033,169600,565,21200
0.0011550735216587782,0.7986374348402023,1.7651602029800415,170400,565,21300
0.0019415270071476698,0.6860731840133667,1.7638869285583496,171200,565,21400
0.006325932685285807,0.04539722204208374,1.7690768241882324,172000,565,21500
0.0006930926465429366,0.869012326002121,1.7742984294891357,172800,565,21600
0.12104719877243042,-0.20381855964660645,1.7652373313903809,173600,565,21700
0.03355405852198601,0.7021917104721069,1.7671115398406982,174400,565,21800
0.0009616414317861199,0.944513663649559,1.7688636779785156,175200,565,21900
0.013632032088935375,0.8864633589982986,1.7655071020126343,176000,565,22000
0.0003642084775492549,0.9385316334664822,1.768667221069336,176800,565,22100
0.00046064643538556993,0.8011670410633087,1.7777073383331299,177600,565,22200
0.0018267447594553232,0.9318519607186317,1.7775102853775024,178400,565,22300
0.02097051590681076,0.8517412841320038,1.7785536050796509,179200,565,22400
0.03191567584872246,0.4191816449165344,1.7784075736999512,180000,565,22500
0.026005372405052185,0.3724732995033264,1.7797439098358154,180800,565,22600
0.0014549250481650233,0.8716997802257538,1.7826623916625977,181600,565,22700
0.030418463051319122,0.26354920864105225,1.7714557647705078,182400,565,22800
0.0004937919438816607,-0.02868521213531494,1.7810710668563843,183200,565,22900
0.0014400770887732506,-2.459273099899292,1.7807643413543701,184000,565,23000
0.002893324475735426,0.9185779541730881,1.775809407234192,184800,565,23100
0.03902449831366539,0.23727232217788696,1.7745485305786133,185600,565,23200
0.011767884716391563,-1.8677105903625488,1.7802619934082031,186400,565,23300
0.0018668859265744686,0.3446006774902344,1.773512601852417,187200,565,23400
0.004876234568655491,0.9282019287347794,1.7520596981048584,188000,565,23500
0.07510948181152344,0.2527000904083252,1.7644178867340088,188800,565,23600
0.006577445659786463,0.7075443863868713,1.7617120742797852,189600,565,23700
0.010800499469041824,0.6064182817935944,1.767284870147705,190400,565,23800
0.001953900558874011,0.8306842148303986,1.7721165418624878,191200,565,23900
0.00020574848167598248,0.986550017260015,1.7712876796722412,192000,565,24000
0.0014723751228302717,0.9230332225561142,1.766823172569275,192800,565,24100
0.07092331349849701,0.34013235569000244,1.765300989151001,193600,565,24200
0.010632297955453396,-0.8922368288040161,1.7661588191986084,194400,565,24300
0.00037019734736531973,-1.516601324081421,1.780638337135315,195200,565,24400
0.01106033194810152,0.6202053129673004,1.7667491436004639,196000,565,24500
0.0005790547584183514,0.8466109782457352,1.7579741477966309,196800,565,24600
0.014592614024877548,0.6647080779075623,1.7601752281188965,197600,565,24700
0.00045691244304180145,0.8003751039505005,1.7591934204101562,198400,565,24800
0.00014625367475673556,0.9395719654858112,1.7639789581298828,199200,565,24900
0.002617917023599148,0.8751636669039726,1.7306618690490723,200000,565,25000
0.0018374918727204204,-0.5890475511550903,1.737864375114441,200800,565,25100
0.003949394449591637,0.9183542504906654,1.7252888679504395,201600,565,25200
0.07020902633666992,0.3130750060081482,1.7569639682769775,202400,565,25300
0.005723554641008377,0.8866464719176292,1.7514711618423462,203200,565,25400
0.0055572595447301865,0.8177585005760193,1.7464172840118408,204000,565,25500
0.003943298943340778,-0.4360138177871704,1.7524690628051758,204800,565,25600
0.01859285682439804,0.7883092910051346,1.700688362121582,205600,565,25700
0.0013375142589211464,0.7896435707807541,1.7506210803985596,206400,565,25800
0.002049381611868739,0.9616826921701431,1.7317988872528076,207200,565,25900
0.0010482716606929898,0.9705942664295435,1.7059285640716553,208000,565,26000
0.008316529914736748,0.7090951800346375,1.737870216369629,208800,565,26100
0.0014808066189289093,0.823840543627739,1.7668955326080322,209600,565,26200
0.0007663842989131808,0.9253925606608391,1.7395696640014648,210400,565,26300
0.029898785054683685,0.3414846658706665,1.7535440921783447,211200,565,26400
0.0018261491786688566,0.936978854238987,1.7308729887008667,212000,565,26500
0.11468590795993805,-0.10688602924346924,1.7620359659194946,212800,565,26600
0.0032281868625432253,0.6648119986057281,1.7593066692352295,213600,565,26700
0.016418475657701492,0.6733838319778442,1.7649645805358887,214400,565,26800
0.0034322221763432026,0.8859645798802376,1.7566920518875122,215200,565,26900
0.0024454451631754637,0.9617723263800144,1.729311227798462,216000,565,27000
0.0011780955828726292,0.1539248824119568,1.7444140911102295,216800,565,27100
0.0005154401296749711,-0.4828000068664551,1.7397971153259277,217600,565,27200
0.001665410352870822,0.8454265296459198,1.75806725025177,218400,565,27300
0.00027193635469302535,0.9915376305580139,1.7232286930084229,219200,565,27400
0.0019884866196662188,0.9644832648336887,1.72586989402771,220000,565,27500
0.024991653859615326,-0.3890572786331177,1.7032997608184814,220800,565,27600
0.005619950592517853,0.689111053943634,1.7378193140029907,221600,565,27700
0.0014991165371611714,0.43638336658477783,1.732969045639038,222400,565,27800
0.001374481013044715,0.9703127276152372,1.729087233543396,223200,565,27900
0.003106288379058242,0.9136583656072617,1.747854232788086,224000,565,28000
0.0012821934651583433,0.803518995642662,1.7591899633407593,224800,565,28100
0.002036140765994787,0.9150626361370087,1.7465107440948486,225600,565,28200
0.009329584427177906,0.9166260659694672,1.729200839996338,226400,565,28300
0.0028938227333128452,0.9431393630802631,1.7276647090911865,227200,565,28400
0.0015141658950597048,0.9628242328763008,1.7514452934265137,228000,565,28500
0.0015898128040134907,-0.4581221342086792,1.7503315210342407,228800,565,28600
0.001575291040353477,0.6513554453849792,1.7400256395339966,229600,565,28700
0.004680254962295294,0.3003736138343811,1.741565465927124,230400,565,28800
0.0022898041643202305,0.9543225467205048,1.7175474166870117,231200,565,28900
0.010358383879065514,0.8773360475897789,1.7197296619415283,232000,565,29000
0.00179133634082973,0.7127301394939423,1.744899868965149,232800,565,29100
0.0007338637951761484,0.8654467910528183,1.754392147064209,233600,565,29200
0.0037376931868493557,0.9457455836236477,1.7398452758789062,234400,565,29300
0.004170346539467573,0.9456219971179962,1.736429214477539,235200,565,29400
0.0027751000598073006,0.7049174904823303,1.744582176208496,236000,565,29500
0.002951725386083126,-1.5959179401397705,1.7362415790557861,236800,565,29600
0.0033286036923527718,0.29097187519073486,1.7297742366790771,237600,565,29700
0.0010703474981710315,0.8975012749433517,1.7472202777862549,238400,565,29800
0.0015996983274817467,0.9024921730160713,1.7391903400421143,239200,565,29900
0.00028158666100353,0.9701988194137812,1.7495168447494507,240000,565,30000
0.010806594043970108,0.8947153314948082,1.731902837753296,240800,565,30100
0.000550647615455091,0.8400429487228394,1.7639609575271606,241600,565,30200
0.0029906718991696835,0.9801049586385489,1.7136690616607666,242400,565,30300
0.017383094877004623,0.8051909804344177,1.714263916015625,243200,565,30400
0.0020595425739884377,0.9598525911569595,1.7346522808074951,244000,565,30500
0.004796120338141918,0.46919089555740356,1.7338550090789795,244800,565,30600
0.006752809043973684,0.9384480006992817,1.7268941402435303,245600,565,30700
0.0017449238803237677,0.8247101902961731,1.7498016357421875,246400,565,30800
0.0005558513221330941,0.9389961957931519,1.7394726276397705,247200,565,30900
0.00265419390052557,0.7612833231687546,1.7657361030578613,248000,565,31000
0.0022830103989690542,0.44592761993408203,1.7463810443878174,248800,565,31100
0.017138876020908356,0.36935949325561523,1.7078118324279785,249600,565,31200
0.0029461225494742393,0.9305844381451607,1.7333734035491943,250400,565,31300
0.004566207993775606,0.5473488569259644,1.725938081741333,251200,565,31400
0.03012830764055252,0.7358685433864594,1.7288261651992798,252000,565,31500
0.0022764261811971664,0.9629907160997391,1.6821974515914917,252800,565,31600
0.002089985180646181,0.9476483799517155,1.7073713541030884,253600,565,31700
0.002356692450121045,0.9725022222846746,1.698673963546753,254400,565,31800
0.0017589885974302888,0.8565516620874405,1.737060785293579,255200,565,31900
0.007171314209699631,0.870462641119957,1.7263826131820679,256000,565,32000
0.1181221753358841,-0.10825765132904053,1.7300981283187866,256800,565,32100
0.012374679557979107,0.7078961133956909,1.6894978284835815,257600,565,32200
0.006112519185990095,0.5854093432426453,1.7033793926239014,258400,565,32300
0.0005035749636590481,0.9476703070104122,1.746852159500122,259200,565,32400
0.000468152342364192,0.9597958326339722,1.7356572151184082,260000,565,32500
0.001114328857511282,0.9344116821885109,1.7389905452728271,260800,565,32600
0.0050359745509922504,0.8962005972862244,1.7230209112167358,261600,565,32700
0.000840278691612184,0.8567920029163361,1.741461992263794,262400,565,32800
0.001286485930904746,0.9019613340497017,1.7087867259979248,263200,565,32900
0.0024446710012853146,0.8726460933685303,1.7201356887817383,264000,565,33000
0.0006647976115345955,0.9876490719616413,1.6974587440490723,264800,565,33100
0.0017131103668361902,0.9252861440181732,1.7289131879806519,265600,565,33200
0.000979195930995047,0.9487779140472412,1.7327094078063965,266400,565,33300
0.0012285725679248571,0.7999659925699234,1.7329758405685425,267200,565,33400
0.003819668898358941,0.9674701020121574,1.6973122358322144,268000,565,33500
0.004261307884007692,-0.7719805240631104,1.7394731044769287,268800,565,33600
0.001211983966641128,0.7512272447347641,1.7107213735580444,269600,565,33700
0.003207789734005928,0.7837751060724258,1.7422128915786743,270400,565,33800
0.0029567559249699116,-0.9986317157745361,1.7338066101074219,271200,565,33900
0.0027984112966805696,0.9716579783707857,1.708402395248413,272000,565,34000
0.007315357215702534,0.8949765563011169,1.7331891059875488,272800,565,34100
0.001236903597600758,0.9473386779427528,1.7425129413604736,273600,565,34200
0.001323164440691471,0.7227804958820343,1.735645055770874,274400,565,34300
0.0038318131119012833,0.7555316090583801,1.7329838275909424,275200,565,34400
0.0035883865784853697,-0.17064857482910156,1.7459933757781982,276000,565,34500
0.01882365718483925,0.8721793442964554,1.7293000221252441,276800,565,34600
0.005214800126850605,0.9258982986211777,1.7209880352020264,277600,565,34700
0.0009446765179745853,0.9678313173353672,1.7293906211853027,278400,565,34800
0.0012351477053016424,0.7696626633405685,1.726805329322815,279200,565,34900
0.01575169339776039,0.7638375014066696,1.7354748249053955,280000,565,35000
0.032967448234558105,0.7012684047222137,1.7236850261688232,280800,565,35100
0.007138682529330254,0.8750120773911476,1.7379920482635498,281600,565,35200
0.0005500306142494082,0.9404612146317959,1.762964129447937,282400,565,35300
0.0021763599943369627,0.8752267733216286,1.7141584157943726,283200,565,35400
0.00338702998124063,0.9510796330869198,1.6952743530273438,284000,565,35500
0.0013085724785923958,0.3859037756919861,1.7417008876800537,284800,565,35600
0.00036810568417422473,0.9571446254849434,1.7407374382019043,285600,565,35700
0.006071178242564201,-4.255773067474365,1.7488007545471191,286400,565,35800
0.009790219366550446,0.8845060989260674,1.7142565250396729,287200,565,35900
0.0026764562353491783,0.7467400431632996,1.734644889831543,288000,565,36000
0.006093042902648449,0.9741893522441387,1.6841747760772705,288800,565,36100
0.0008520677220076323,0.780551016330719,1.755711555480957,289600,565,36200
0.0015324736014008522,0.9180547446012497,1.754594087600708,290400,565,36300
0.0019976964686065912,0.6715429723262787,1.7314205169677734,291200,565,36400
0.002168485429137945,-2.273669719696045,1.741668701171875,292000,565,36500
0.000291711650788784,0.6219788491725922,1.7329738140106201,292800,565,36600
0.0020292315166443586,0.7860854417085648,1.7391164302825928,293600,565,36700
0.0009045835467986763,0.9891698276624084,1.7242094278335571,294400,565,36800
0.0010422763880342245,0.9647185355424881,1.717627763748169,295200,565,36900
0.0007704895106144249,0.9743860904127359,1.7450377941131592,296000,565,37000
0.0029307750519365072,0.9566793665289879,1.7475721836090088,296800,565,37100
0.0028808547649532557,0.8502123653888702,1.763120174407959,297600,565,37200
